ec	Genus
2.7.7.72	Opitutus
2.7.7.76	Sediminibacterium
2.7.7.60	Corynebacterium
2.7.7.13	Sediminibacterium
2.7.7.23	Opitutus
2.7.7.63	Opitutus
2.7.7.65	Opitutus
2.7.7.19	Enhydrobacter
2.7.7.71	Sediminibacterium
2.5.1.74	Enhydrobacter
2.5.1.90	Opitutus
2.6.1.109	Sediminibacterium
2.5.1.90	Enhydrobacter
2.5.1.90	Sediminibacterium
2.6.1.17	Opitutus
2.6.1.17	Desulfosporosinus
2.6.1.1	Opitutus
2.6.1.1	Desulfosporosinus
2.6.1.17	Enhydrobacter
2.6.1.2	Enhydrobacter
2.6.1.21	Sediminibacterium
2.6.1.66	Corynebacterium
2.6.1.62	Enhydrobacter
2.6.1.66	Enhydrobacter
2.6.1.76	Enhydrobacter
2.6.1.85	Enhydrobacter
2.7.1.107	Enhydrobacter
2.7.4.7	Desulfosporosinus
2.7.4.7	Enhydrobacter
2.3.1.241	Enhydrobacter
2.3.1.241	Sediminibacterium
2.3.1.241	Mycobacterium
2.3.1.241	Opitutus
2.3.1.30	Sediminibacterium
2.3.1.30	Enhydrobacter
2.3.1.183	Opitutus
2.7.4.14	Mycobacterium
2.7.4.14	Desulfosporosinus
2.7.4.14	Sediminibacterium
2.7.4.14	Enhydrobacter
2.7.4.14	Opitutus
2.7.4.14	Corynebacterium
2.7.11.1	Sediminibacterium
2.7.6.5	Sediminibacterium
2.7.7.1	Enhydrobacter
2.7.4.16	Desulfosporosinus
6.3.1.10	Corynebacterium
6.3.1.10	Desulfosporosinus
6.2.1.26	Opitutus
6.2.1.20	Opitutus
6.3.1.10	Mycobacterium
6.1.1.18	Enhydrobacter
6.2.1.3	Sediminibacterium
5.4.99.29	Enhydrobacter
5.4.99.19	Opitutus
5.4.99.19	Enhydrobacter
5.5.1.19	Sediminibacterium
6.1.1.12	Enhydrobacter
6.1.1.12	Opitutus
6.1.1.12	Desulfosporosinus
5.4.99.23	Sediminibacterium
5.4.99.24	Sediminibacterium
5.4.99.24	Enhydrobacter
5.4.99.23	Enhydrobacter
5.4.99.23	Desulfosporosinus
5.4.99.28	Enhydrobacter
5.4.99.23	Opitutus
5.4.99.22	Sediminibacterium
5.4.99.22	Enhydrobacter
5.4.99.22	Desulfosporosinus
5.4.99.22	Opitutus
5.4.99.22	Mycobacterium
5.4.99.2	Sediminibacterium
5.4.99.20	Opitutus
5.4.99.20	Sediminibacterium
5.4.99.20	Enhydrobacter
5.4.99.27	Enhydrobacter
5.4.99.29	Mycobacterium
3.4.14.5	Sediminibacterium
3.4.13.9	Desulfosporosinus
3.4.13.9	Sediminibacterium
3.4.17.13	Sediminibacterium
3.4.21.102	Desulfosporosinus
3.1.3.48	Opitutus
3.1.3.45	Enhydrobacter
3.1.3.45	Sediminibacterium
3.1.3.82	Opitutus
3.1.3.82	Sediminibacterium
3.1.3.45	Opitutus
3.3.1.1	Enhydrobacter
3.3.2.12	Sediminibacterium
3.2.2.4	Opitutus
3.3.1.1	Opitutus
3.3.1.1	Desulfosporosinus
3.4.11.9	Desulfosporosinus
3.4.11.9	Enhydrobacter
3.4.13.19	Sediminibacterium
3.4.13.19	Desulfosporosinus
3.4.11.5	Sediminibacterium
3.4.17.11	Sediminibacterium
3.4.21.102	Enhydrobacter
3.4.21.107	Sediminibacterium
3.4.21.107	Opitutus
3.1.7.2	Enhydrobacter
3.1.5.1	Opitutus
3.1.4.55	Opitutus
3.1.3.83	Opitutus
3.1.3.83	Sediminibacterium
3.1.4.55	Sediminibacterium
3.1.4.46	Sediminibacterium
3.1.4.46	Enhydrobacter
3.2.1.20	Opitutus
3.2.1.172	Opitutus
3.2.1.172	Sediminibacterium
3.2.1.177	Opitutus
3.1.5.1	Enhydrobacter
3.2.1.139	Opitutus
6.1.1.24	Desulfosporosinus
3.1.3.27	Enhydrobacter
3.1.3.27	Opitutus
3.1.3.27	Sediminibacterium
3.1.3.16	Opitutus
3.1.3.18	Opitutus
3.1.3.7	Sediminibacterium
3.1.3.7	Opitutus
3.2.1.24	Opitutus
3.2.1.51	Sediminibacterium
3.2.1.80	Sediminibacterium
3.2.2.1	Mycobacterium
3.2.2.20	Enhydrobacter
3.2.1.4	Opitutus
3.2.1.28	Sediminibacterium
3.1.3.23	Sediminibacterium
6.3.2.12	Sediminibacterium
6.3.2.12	Enhydrobacter
6.3.2.12	Opitutus
6.3.2.12	Desulfosporosinus
6.3.1.2	Sediminibacterium
6.4.1.2	Sediminibacterium
6.4.1.2	Opitutus
6.3.5.9	Desulfosporosinus
6.3.2.17	Enhydrobacter
6.3.4.14	Corynebacterium
6.3.2.12	Corynebacterium
6.3.3.3	Enhydrobacter
5.5.1.4	Sediminibacterium
5.99.1.2	Opitutus
5.99.1.2	Sediminibacterium
5.99.1.2	Enhydrobacter
5.99.1.3	Sediminibacterium
5.99.1.3	Enhydrobacter
5.99.1.3	Desulfosporosinus
6.3.5.11	Corynebacterium
5.4.99.5	Opitutus
5.4.99.5	Corynebacterium
5.4.99.60	Mycobacterium
5.4.99.60	Desulfosporosinus
5.4.99.60	Corynebacterium
5.4.99.5	Sediminibacterium
6.3.5.10	Corynebacterium
6.3.5.10	Desulfosporosinus
6.3.5.11	Mycobacterium
6.3.5.6	Opitutus
6.3.5.6	Enhydrobacter
6.3.5.6	Desulfosporosinus
6.5.1.6	Mycobacterium
6.3.5.6	Sediminibacterium
6.4.1.4	Enhydrobacter
6.5.1.3	Mycobacterium
6.6.1.1	Sediminibacterium
6.5.1.7	Mycobacterium
6.3.5.6	Corynebacterium
4.1.1.44	Enhydrobacter
4.1.1.19	Sediminibacterium
3.8.1.5	Opitutus
4.1.1.11	Enhydrobacter
3.5.1.42	Opitutus
3.5.1.42	Sediminibacterium
3.5.1.53	Opitutus
3.5.1.53	Sediminibacterium
3.5.1.42	Mycobacterium
3.5.1.4	Opitutus
3.5.1.26	Sediminibacterium
3.5.1.32	Sediminibacterium
3.5.1.4	Enhydrobacter
4.1.1.31	Enhydrobacter
4.1.1.31	Sediminibacterium
4.1.3.1	Enhydrobacter
4.1.2.5	Sediminibacterium
4.1.2.50	Enhydrobacter
4.1.2.22	Mycobacterium
4.1.2.14	Sediminibacterium
4.1.1.86	Enhydrobacter
4.1.1.3	Opitutus
4.1.2.17	Opitutus
3.6.1.11	Enhydrobacter
3.6.1.11	Sediminibacterium
3.6.1.11	Opitutus
3.5.4.12	Opitutus
3.5.4.12	Desulfosporosinus
3.5.3.11	Desulfosporosinus
3.5.3.12	Sediminibacterium
3.5.4.25	Opitutus
3.5.3.11	Sediminibacterium
3.5.3.6	Sediminibacterium
3.5.3.8	Sediminibacterium
3.4.22.40	Corynebacterium
3.4.24.70	Enhydrobacter
3.4.23.43	Opitutus
3.4.23.43	Enhydrobacter
3.5.1.16	Enhydrobacter
3.5.1.118	Enhydrobacter
3.5.1.16	Sediminibacterium
3.5.2.17	Enhydrobacter
3.5.1.81	Sediminibacterium
3.5.99.7	Sediminibacterium
3.5.5.1	Enhydrobacter
3.5.99.10	Sediminibacterium
3.5.1.1	Enhydrobacter
3.5.1.108	Enhydrobacter
3.5.1.11	Sediminibacterium
3.1.21.5	Enhydrobacter
3.1.22.4	Opitutus
3.1.22.4	Desulfosporosinus
3.1.22.4	Sediminibacterium
3.1.22.4	Enhydrobacter
3.1.2.12	Enhydrobacter
3.1.2.28	Opitutus
3.1.2.28	Sediminibacterium
2.7.8.41	Mycobacterium
3.1.3.11	Enhydrobacter
2.8.4.5	Sediminibacterium
2.8.4.5	Desulfosporosinus
2.8.4.4	Enhydrobacter
2.8.1.2	Mycobacterium
2.8.1.12	Sediminibacterium
2.8.3.5	Sediminibacterium
2.8.3.18	Enhydrobacter
2.8.3.5	Enhydrobacter
3.4.11.21	Corynebacterium
3.4.11.2	Enhydrobacter
2.7.7.83	Opitutus
2.7.8.8	Sediminibacterium
4.1.1.98	Desulfosporosinus
3.6.3.14	Sediminibacterium
3.6.3.14	Enhydrobacter
3.6.3.21	Enhydrobacter
3.6.3.21	Mycobacterium
3.6.3.14	Opitutus
4.1.1.98	Sediminibacterium
3.6.3.12	Sediminibacterium
3.6.1.54	Sediminibacterium
3.6.1.41	Enhydrobacter
3.6.4.12	Opitutus
3.6.4.12	Sediminibacterium
3.6.3.25	Opitutus
3.6.3.25	Enhydrobacter
3.6.3.27	Opitutus
3.6.3.27	Enhydrobacter
3.6.3.29	Enhydrobacter
3.6.3.29	Desulfosporosinus
3.6.1.54	Enhydrobacter
3.6.1.55	Sediminibacterium
3.6.1.40	Opitutus
3.6.1.40	Desulfosporosinus
3.6.1.40	Sediminibacterium
3.6.1.40	Enhydrobacter
3.6.4.12	Enhydrobacter
3.1.1.53	Sediminibacterium
3.1.1.5	Opitutus
3.1.1.32	Enhydrobacter
3.1.1.4	Enhydrobacter
3.1.1.41	Opitutus
3.1.1.45	Sediminibacterium
3.6.4.13	Enhydrobacter
3.6.4.13	Opitutus
3.7.1.2	Sediminibacterium
3.6.3.34	Opitutus
3.6.3.34	Enhydrobacter
3.6.3.3	Opitutus
3.6.3.3	Desulfosporosinus
3.6.3.54	Opitutus
3.6.3.34	Mycobacterium
3.6.3.54	Desulfosporosinus
3.6.3.54	Sediminibacterium
3.6.3.54	Enhydrobacter
3.6.3.55	Desulfosporosinus
3.7.1.20	Enhydrobacter
3.1.13.3	Opitutus
3.1.13.3	Desulfosporosinus
3.1.11.5	Enhydrobacter
3.1.13.3	Sediminibacterium
3.1.13.5	Opitutus
3.6.3.4	Enhydrobacter
3.6.3.30	Enhydrobacter
3.6.3.31	Opitutus
3.6.3.5	Opitutus
3.6.3.5	Desulfosporosinus
3.6.3.30	Opitutus
3.1.11.2	Enhydrobacter
3.1.11.2	Opitutus
3.6.3.41	Enhydrobacter
5.3.4.1	Enhydrobacter
5.3.3.2	Mycobacterium
4.6.1.1	Opitutus
4.4.1.5	Opitutus
4.4.1.8	Opitutus
4.4.1.8	Desulfosporosinus
4.4.1.5	Sediminibacterium
4.4.1.8	Sediminibacterium
5.3.3.8	Enhydrobacter
4.4.1.16	Mycobacterium
4.4.1.16	Opitutus
4.4.1.19	Desulfosporosinus
4.4.1.19	Sediminibacterium
4.4.1.11	Sediminibacterium
4.99.1.1	Opitutus
4.99.1.1	Sediminibacterium
4.99.1.1	Enhydrobacter
4.99.1.4	Desulfosporosinus
4.99.1.4	Enhydrobacter
4.99.1.4	Sediminibacterium
4.99.1.4	Mycobacterium
4.3.2.2	Enhydrobacter
5.4.2.2	Sediminibacterium
5.4.2.2	Opitutus
5.4.2.2	Enhydrobacter
5.4.2.8	Sediminibacterium
5.4.2.8	Desulfosporosinus
5.4.2.8	Enhydrobacter
5.3.2.6	Desulfosporosinus
5.4.3.8	Enhydrobacter
1.3.1.76	Enhydrobacter
1.3.1.76	Sediminibacterium
1.3.5.4	Sediminibacterium
1.3.5.4	Enhydrobacter
1.3.5.4	Desulfosporosinus
1.3.5.4	Opitutus
1.8.1.2	Enhydrobacter
1.7.99.4	Enhydrobacter
1.7.2.4	Sediminibacterium
1.3.5.1	Opitutus
1.3.3.4	Opitutus
1.3.1.44	Opitutus
1.3.1.43	Opitutus
1.3.1.34	Enhydrobacter
1.3.1.14	Desulfosporosinus
5.1.1.3	Enhydrobacter
5.1.3.10	Opitutus
5.1.3.6	Opitutus
5.1.99.1	Opitutus
1.5.1.20	Sediminibacterium
1.5.1.20	Enhydrobacter
1.5.1.33	Enhydrobacter
1.8.1.8	Opitutus
1.8.1.8	Sediminibacterium
1.8.1.8	Enhydrobacter
1.5.1.3	Enhydrobacter
1.6.99.3	Sediminibacterium
1.6.99.3	Opitutus
1.8.2.2	Sediminibacterium
5.1.2.3	Enhydrobacter
1.6.1.1	Enhydrobacter
1.5.1.20	Opitutus
1.5.1.20	Desulfosporosinus
1.6.5.5	Enhydrobacter
1.6.5.3	Opitutus
1.6.5.3	Sediminibacterium
1.6.5.3	Enhydrobacter
1.6.1.2	Sediminibacterium
1.6.1.2	Enhydrobacter
1.6.5.2	Enhydrobacter
4.2.1.35	Opitutus
4.2.1.35	Sediminibacterium
4.2.1.35	Enhydrobacter
4.2.1.35	Desulfosporosinus
4.2.1.35	Corynebacterium
4.2.1.75	Sediminibacterium
4.2.1.75	Enhydrobacter
4.2.3.12	Sediminibacterium
4.2.1.99	Enhydrobacter
4.2.2.6	Opitutus
4.1.99.18	Sediminibacterium
4.1.99.18	Enhydrobacter
4.1.99.18	Mycobacterium
4.2.3.12	Enhydrobacter
4.2.3.12	Desulfosporosinus
4.2.3.12	Opitutus
4.3.1.19	Opitutus
4.3.1.19	Enhydrobacter
4.3.1.17	Enhydrobacter
4.2.1.6	Opitutus
4.2.1.7	Sediminibacterium
4.2.1.75	Desulfosporosinus
4.2.1.18	Sediminibacterium
4.2.1.17	Sediminibacterium
4.2.1.18	Enhydrobacter
5.3.1.22	Opitutus
5.3.1.22	Sediminibacterium
5.3.1.13	Enhydrobacter
5.3.1.13	Sediminibacterium
5.3.1.8	Opitutus
5.3.1.6	Opitutus
5.1.99.6	Opitutus
4.1.3.42	Sediminibacterium
4.1.3.42	Opitutus
4.1.3.40	Enhydrobacter
4.1.3.27	Sediminibacterium
4.1.3.38	Enhydrobacter
4.1.3.4	Sediminibacterium
4.1.99.3	Sediminibacterium
4.2.1.22	Sediminibacterium
4.2.1.3	Desulfosporosinus
1.2.7.1	Thermincola
1.2.99.5	Thermincola
1.2.7.3	Thermincola
1.2.99.2	Thermincola
1.2.7.11	Thermincola
1.3.1.54	Thermincola
1.3.1.14	Thermincola
1.3.1.106	Thermincola
1.2.1.10	Thermincola
1.17.1.2	Thermincola
1.2.1.43	Thermincola
1.2.1.2	Thermincola
2.7.1.2	Thermincola
2.7.1.30	Thermincola
1.17.7.1	Thermincola
2.7.1.31	Thermincola
2.7.1.49	Thermincola
2.7.1.48	Thermincola
1.18.1.2	Thermincola
1.2.1.12	Thermincola
2.1.1.130	Thermincola
2.1.1.131	Thermincola
2.1.2.10	Thermincola
2.1.1.170	Thermincola
2.1.1.190	Thermincola
2.1.1.201	Thermincola
2.1.1.185	Thermincola
1.3.5.1	Thermincola
1.4.4.2	Thermincola
1.4.1.14	Thermincola
1.5.1.20	Thermincola
2.1.1.226	Thermincola
2.1.1.227	Thermincola
2.1.1.271	Thermincola
1.4.1.1	Thermincola
2.1.1.217	Thermincola
2.1.1.245	Thermincola
2.1.1.258	Thermincola
2.1.1.33	Thermincola
2.1.1.37	Thermincola
1.1.1.157	Thermincola
1.1.1.1	Thermincola
1.12.1.3	Thermincola
1.11.1.15	Thermincola
1.1.3.15	Thermincola
2.3.1.128	Thermincola
2.3.3.14	Thermincola
2.4.1.18	Thermincola
2.2.1.1	Thermincola
2.3.1.9	Thermincola
2.3.3.1	Thermincola
2.5.1.39	Thermincola
2.4.2.7	Thermincola
2.4.2.28	Thermincola
2.4.1.25	Thermincola
2.4.1.315	Thermincola
2.5.1.31	Thermincola
2.5.1.29	Thermincola
2.5.1.105	Thermincola
2.5.1.1	Thermincola
2.5.1.10	Thermincola
2.3.1.15	Thermincola
2.7.7.27	Thermincola
2.6.1.85	Thermincola
2.6.1.82	Thermincola
2.6.1.17	Thermincola
2.7.1.107	Thermincola
2.6.1.1	Thermincola
2.7.4.14	Thermincola
2.7.4.7	Thermincola
2.3.1.46	Thermincola
2.3.1.54	Thermincola
2.7.7.72	Thermincola
6.2.1.3	Thermincola
6.3.1.10	Thermincola
6.2.1.5	Thermincola
6.1.1.18	Thermincola
5.4.99.22	Thermincola
5.4.99.23	Thermincola
5.4.99.60	Thermincola
5.4.99.2	Thermincola
3.3.1.1	Thermincola
3.4.11.4	Thermincola
3.4.21.107	Thermincola
3.4.11.9	Thermincola
3.4.13.9	Thermincola
3.1.5.1	Thermincola
3.2.2.21	Thermincola
6.1.1.22	Thermincola
6.1.1.24	Thermincola
3.1.3.7	Thermincola
3.1.3.48	Thermincola
3.1.3.18	Thermincola
6.3.2.12	Thermincola
6.3.5.9	Thermincola
6.4.1.2	Thermincola
5.99.1.2	Thermincola
6.1.1.12	Thermincola
5.99.1.3	Thermincola
6.3.5.10	Thermincola
6.3.5.6	Thermincola
6.3.4.21	Thermincola
4.1.1.3	Thermincola
4.1.1.37	Thermincola
4.1.2.50	Thermincola
4.1.2.5	Thermincola
3.5.99.10	Thermincola
3.6.1.11	Thermincola
3.6.1.40	Thermincola
3.5.1.42	Thermincola
3.5.1.1	Thermincola
3.5.3.11	Thermincola
3.5.4.12	Thermincola
3.6.1.13	Thermincola
3.1.22.4	Thermincola
3.1.3.11	Thermincola
2.8.1.10	Thermincola
2.7.8.33	Thermincola
4.1.2.17	Thermincola
3.6.3.21	Thermincola
3.6.3.3	Thermincola
3.6.3.27	Thermincola
3.6.3.29	Thermincola
3.6.3.34	Thermincola
4.1.1.98	Thermincola
4.1.2.13	Thermincola
3.1.13.3	Thermincola
3.6.3.8	Thermincola
3.1.11.2	Thermincola
3.1.26.8	Thermincola
3.6.3.17	Thermincola
3.7.1.12	Thermincola
3.6.3.5	Thermincola
3.6.3.54	Thermincola
3.6.4.13	Thermincola
3.6.4.12	Thermincola
3.6.3.55	Thermincola
4.99.1.4	Thermincola
4.99.1.3	Thermincola
5.3.1.9	Thermincola
5.4.2.8	Thermincola
1.3.1.9	Thermincola
1.3.5.4	Thermincola
1.3.99.22	Thermincola
5.1.3.2	Thermincola
1.97.1.4	Thermincola
1.8.4.12	Thermincola
1.8.4.11	Thermincola
1.8.1.4	Thermincola
1.6.5.3	Thermincola
4.2.1.35	Thermincola
4.3.1.17	Thermincola
4.3.1.19	Thermincola
4.3.1.1	Thermincola
4.2.1.75	Thermincola
4.2.1.17	Thermincola
4.2.1.3	Thermincola
5.3.2.6	Thermincola
5.3.1.6	Thermincola
4.1.99.18	Thermincola
4.1.99.19	Thermincola
4.2.3.12	Thermincola
4.1.99.14	Thermincola
1.3.1.106	Clostridium_sensu_stricto_12
1.3.1.12	Clostridium_sensu_stricto_12
1.20.4.1	Clostridium_sensu_stricto_12
1.2.99.2	Clostridium_sensu_stricto_12
1.2.7.3	Clostridium_sensu_stricto_12
1.2.1.12	Clostridium_sensu_stricto_12
1.15.1.1	Clostridium_sensu_stricto_12
1.15.1.2	Clostridium_sensu_stricto_12
1.2.1.11	Clostridium_sensu_stricto_12
1.2.7.11	Clostridium_sensu_stricto_12
1.2.7.1	Clostridium_sensu_stricto_12
1.1.1.267	Clostridium_sensu_stricto_12
1.1.1.25	Clostridium_sensu_stricto_12
1.2.1.38	Clostridium_sensu_stricto_12
1.2.1.41	Clostridium_sensu_stricto_12
1.2.1.3	Clostridium_sensu_stricto_12
1.2.1.70	Clostridium_sensu_stricto_12
1.1.1.3	Clostridium_sensu_stricto_12
1.1.1.27	Clostridium_sensu_stricto_12
2.7.1.56	Clostridium_sensu_stricto_12
2.7.1.6	Clostridium_sensu_stricto_12
2.7.1.50	Clostridium_sensu_stricto_12
2.7.1.71	Clostridium_sensu_stricto_12
2.7.11.1	Clostridium_sensu_stricto_12
2.7.1.35	Clostridium_sensu_stricto_12
2.7.1.4	Clostridium_sensu_stricto_12
2.7.1.24	Clostridium_sensu_stricto_12
2.7.1.31	Clostridium_sensu_stricto_12
2.7.1.33	Clostridium_sensu_stricto_12
2.7.1.26	Clostridium_sensu_stricto_12
2.7.1.21	Clostridium_sensu_stricto_12
2.7.1.23	Clostridium_sensu_stricto_12
2.7.1.69	Clostridium_sensu_stricto_12
2.7.1.2	Clostridium_sensu_stricto_12
2.7.1.30	Clostridium_sensu_stricto_12
2.7.1.15	Clostridium_sensu_stricto_12
2.7.1.156	Clostridium_sensu_stricto_12
2.6.1.11	Clostridium_sensu_stricto_12
2.6.1.16	Clostridium_sensu_stricto_12
2.6.1.17	Clostridium_sensu_stricto_12
2.7.1.49	Clostridium_sensu_stricto_12
2.7.1.39	Clostridium_sensu_stricto_12
2.7.1.48	Clostridium_sensu_stricto_12
2.7.1.40	Clostridium_sensu_stricto_12
1.18.1.2	Clostridium_sensu_stricto_12
1.17.4.2	Clostridium_sensu_stricto_12
1.17.1.2	Clostridium_sensu_stricto_12
1.2.1.10	Clostridium_sensu_stricto_12
1.17.4.1	Clostridium_sensu_stricto_12
1.16.3.2	Clostridium_sensu_stricto_12
1.17.7.1	Clostridium_sensu_stricto_12
1.17.7.3	Clostridium_sensu_stricto_12
1.17.1.8	Clostridium_sensu_stricto_12
2.1.1.133	Clostridium_sensu_stricto_12
2.1.1.148	Clostridium_sensu_stricto_12
2.1.1.151	Clostridium_sensu_stricto_12
2.1.1.63	Clostridium_sensu_stricto_12
2.1.1.170	Clostridium_sensu_stricto_12
2.1.1.37	Clostridium_sensu_stricto_12
2.1.1.80	Clostridium_sensu_stricto_12
2.1.1.33	Clostridium_sensu_stricto_12
1.3.1.14	Clostridium_sensu_stricto_12
2.1.1.182	Clostridium_sensu_stricto_12
2.1.1.185	Clostridium_sensu_stricto_12
2.1.1.195	Clostridium_sensu_stricto_12
2.1.1.192	Clostridium_sensu_stricto_12
2.1.1.190	Clostridium_sensu_stricto_12
2.1.1.177	Clostridium_sensu_stricto_12
2.1.1.176	Clostridium_sensu_stricto_12
2.1.1.193	Clostridium_sensu_stricto_12
1.1.1.94	Clostridium_sensu_stricto_12
1.1.1.85	Clostridium_sensu_stricto_12
1.97.1.4	Clostridium_sensu_stricto_12
2.1.1.191	Clostridium_sensu_stricto_12
2.1.1.130	Clostridium_sensu_stricto_12
2.1.1.131	Clostridium_sensu_stricto_12
2.1.1.13	Clostridium_sensu_stricto_12
2.1.1.107	Clostridium_sensu_stricto_12
1.3.1.98	Clostridium_sensu_stricto_12
1.4.1.4	Clostridium_sensu_stricto_12
1.3.1.9	Clostridium_sensu_stricto_12
2.1.1.198	Clostridium_sensu_stricto_12
2.1.1.199	Clostridium_sensu_stricto_12
2.1.1.217	Clostridium_sensu_stricto_12
2.1.2.1	Clostridium_sensu_stricto_12
2.1.1.207	Clostridium_sensu_stricto_12
2.1.1.72	Clostridium_sensu_stricto_12
1.3.99.22	Clostridium_sensu_stricto_12
1.4.1.14	Clostridium_sensu_stricto_12
1.4.1.13	Clostridium_sensu_stricto_12
1.4.3.16	Clostridium_sensu_stricto_12
2.1.1.297	Clostridium_sensu_stricto_12
2.1.1.228	Clostridium_sensu_stricto_12
2.1.1.227	Clostridium_sensu_stricto_12
2.1.1.271	Clostridium_sensu_stricto_12
2.1.1.226	Clostridium_sensu_stricto_12
1.1.1.100	Clostridium_sensu_stricto_12
1.1.1.157	Clostridium_sensu_stricto_12
1.1.1.1	Clostridium_sensu_stricto_12
1.1.1.86	Clostridium_sensu_stricto_12
1.1.1.38	Clostridium_sensu_stricto_12
1.1.1.205	Clostridium_sensu_stricto_12
1.1.1.22	Clostridium_sensu_stricto_12
1.1.1.193	Clostridium_sensu_stricto_12
1.1.1.23	Clostridium_sensu_stricto_12
1.11.1.15	Clostridium_sensu_stricto_12
1.1.1.95	Clostridium_sensu_stricto_12
1.1.5.3	Clostridium_sensu_stricto_12
2.3.1.15	Clostridium_sensu_stricto_12
2.3.1.157	Clostridium_sensu_stricto_12
2.3.1.179	Clostridium_sensu_stricto_12
2.1.2.2	Clostridium_sensu_stricto_12
2.1.2.9	Clostridium_sensu_stricto_12
2.1.2.3	Clostridium_sensu_stricto_12
2.2.1.7	Clostridium_sensu_stricto_12
2.5.1.16	Clostridium_sensu_stricto_12
2.3.1.128	Clostridium_sensu_stricto_12
2.3.1.1	Clostridium_sensu_stricto_12
2.3.1.8	Clostridium_sensu_stricto_12
2.3.1.9	Clostridium_sensu_stricto_12
2.3.3.13	Clostridium_sensu_stricto_12
2.3.1.54	Clostridium_sensu_stricto_12
2.3.1.46	Clostridium_sensu_stricto_12
2.3.1.51	Clostridium_sensu_stricto_12
2.2.1.1	Clostridium_sensu_stricto_12
2.2.1.2	Clostridium_sensu_stricto_12
2.1.3.3	Clostridium_sensu_stricto_12
2.1.3.2	Clostridium_sensu_stricto_12
2.2.1.6	Clostridium_sensu_stricto_12
2.4.2.1	Clostridium_sensu_stricto_12
2.4.2.10	Clostridium_sensu_stricto_12
2.4.1.129	Clostridium_sensu_stricto_12
2.4.1.227	Clostridium_sensu_stricto_12
2.5.1.47	Clostridium_sensu_stricto_12
2.4.1.315	Clostridium_sensu_stricto_12
2.4.1.25	Clostridium_sensu_stricto_12
2.4.2.14	Clostridium_sensu_stricto_12
2.4.2.19	Clostridium_sensu_stricto_12
2.4.2.17	Clostridium_sensu_stricto_12
2.4.2.9	Clostridium_sensu_stricto_12
2.4.2.21	Clostridium_sensu_stricto_12
2.4.2.22	Clostridium_sensu_stricto_12
2.4.2.2	Clostridium_sensu_stricto_12
2.4.2.29	Clostridium_sensu_stricto_12
2.4.1.21	Clostridium_sensu_stricto_12
2.4.1.18	Clostridium_sensu_stricto_12
2.4.1.1	Clostridium_sensu_stricto_12
2.4.1.187	Clostridium_sensu_stricto_12
2.4.2.7	Clostridium_sensu_stricto_12
2.4.2.8	Clostridium_sensu_stricto_12
2.5.1.15	Clostridium_sensu_stricto_12
2.5.1.1	Clostridium_sensu_stricto_12
2.4.99.17	Clostridium_sensu_stricto_12
2.5.1.6	Clostridium_sensu_stricto_12
2.5.1.10	Clostridium_sensu_stricto_12
2.5.1.30	Clostridium_sensu_stricto_12
2.5.1.17	Clostridium_sensu_stricto_12
2.5.1.3	Clostridium_sensu_stricto_12
2.5.1.29	Clostridium_sensu_stricto_12
2.5.1.19	Clostridium_sensu_stricto_12
2.5.1.61	Clostridium_sensu_stricto_12
2.5.1.54	Clostridium_sensu_stricto_12
2.5.1.49	Clostridium_sensu_stricto_12
2.5.1.31	Clostridium_sensu_stricto_12
2.5.1.72	Clostridium_sensu_stricto_12
2.5.1.7	Clostridium_sensu_stricto_12
2.7.7.18	Clostridium_sensu_stricto_12
2.7.7.2	Clostridium_sensu_stricto_12
2.7.7.24	Clostridium_sensu_stricto_12
2.7.7.3	Clostridium_sensu_stricto_12
2.7.7.27	Clostridium_sensu_stricto_12
2.7.7.41	Clostridium_sensu_stricto_12
2.7.7.62	Clostridium_sensu_stricto_12
2.7.3.9	Clostridium_sensu_stricto_12
2.7.7.60	Clostridium_sensu_stricto_12
2.7.7.23	Clostridium_sensu_stricto_12
2.7.7.6	Clostridium_sensu_stricto_12
2.7.7.72	Clostridium_sensu_stricto_12
2.7.7.8	Clostridium_sensu_stricto_12
2.7.7.7	Clostridium_sensu_stricto_12
2.5.1.75	Clostridium_sensu_stricto_12
2.5.1.9	Clostridium_sensu_stricto_12
2.6.1.1	Clostridium_sensu_stricto_12
2.6.1.42	Clostridium_sensu_stricto_12
2.5.1.78	Clostridium_sensu_stricto_12
2.6.1.9	Clostridium_sensu_stricto_12
2.6.1.85	Clostridium_sensu_stricto_12
2.7.1.11	Clostridium_sensu_stricto_12
2.7.1.107	Clostridium_sensu_stricto_12
2.7.1.148	Clostridium_sensu_stricto_12
2.7.4.22	Clostridium_sensu_stricto_12
2.7.4.8	Clostridium_sensu_stricto_12
2.3.1.35	Clostridium_sensu_stricto_12
2.3.1.30	Clostridium_sensu_stricto_12
2.3.1.39	Clostridium_sensu_stricto_12
2.3.1.234	Clostridium_sensu_stricto_12
2.3.1.183	Clostridium_sensu_stricto_12
2.3.1.180	Clostridium_sensu_stricto_12
2.7.4.7	Clostridium_sensu_stricto_12
2.7.2.3	Clostridium_sensu_stricto_12
2.7.2.4	Clostridium_sensu_stricto_12
2.7.2.8	Clostridium_sensu_stricto_12
2.7.13.3	Clostridium_sensu_stricto_12
2.7.2.1	Clostridium_sensu_stricto_12
2.7.4.1	Clostridium_sensu_stricto_12
2.7.4.14	Clostridium_sensu_stricto_12
2.7.6.5	Clostridium_sensu_stricto_12
