pathway	site_1	site_2	site_3	site_4	site_5	site_6	site_7	site_8	site_9	site_10	site_11	site_12	site_13	site_14	site_15	site_16	site_17	site_18	site_19	site_20	site_21	site_22	site_23	site_24	site_25	site_26	site_27	site_28	site_29	site_30	site_31	site_32	site_33	site_34	site_35	site_36	site_37	site_38	site_39	site_40	site_41	site_42	site_43	site_44	site_45	site_46	site_47	site_48	site_49	site_50	site_51	site_52	site_53	site_54	site_55	site_56	site_57	site_58	site_59	site_60	site_61	site_62	site_63	site_64	site_65	site_66	site_67	site_68	site_69	site_70
P261-PWY	392.85239108809924	0.0	241.858321945717	85.0422972735416	268.3375054331364	35770.895380279544	95.86628092973878	97457.70535871081	1436.0224755772908	0.0	0.0	51.97648217363901	3165.9963902094323	0.0	95.94165902769478	243.93390156496338	0.0	247.23702909599646	0.0	0.0	0.0	203.61179404617602	145.9121841443222	99.98720742326061	1142.1560583138814	0.0	0.0	1374.0501593845852	0.0	0.0	0.0	3579.724872564372	7997.104982567957	0.0	0.0	9141.884335003653	6692.9744606910845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.89395533033644	0.0	0.0	0.0	0.0	7.6048344718864955	0.0	0.0	0.0	49.570162852241495	615.2439703946796	1448.1393244656495	2186.8472534105335	0.0	1082.9915380565092	1522.7055810171564	1808.7192993870733	0.0	0.0	0.0	0.0	0.0	32162.448776423156	0.0
P281-PWY	172506.16916717932	286726.5644922141	286094.9475528348	165132.37777946517	184801.84598739527	138668.9566707957	131578.62447317695	0.0	177815.22058632682	0.0	19826.157001297906	11782.047695098017	35109.4450449664	10729.988735127015	10538.006434250154	34947.631609962904	14084.577097834597	133706.57673527524	19.999428645548157	28694.86567458113	13599.36986844672	59616.30979179803	22645.775187725783	36627.942421034466	108105.76321777374	257089.40210373074	675443.677416686	208844.93074798968	5632.491626843693	13707.8436179683	297675.4445436784	356999.45177320286	335146.0005592905	194307.76282763685	118285.28003443779	243301.27848105552	199011.15410482755	96932.08362330041	67892.83911819638	5662.599938543585	168715.13688291918	61737.05111064655	313161.55590939504	33282.106363005405	186446.51116445105	166987.6310354464	7428.2332973746325	779881.7072429887	84357.25050481579	220.8674264220833	2378.000415474755	314732.38213603664	1301.823814574135	97674.68016054775	16836.478502089893	33963.73008144799	32543.870753905656	160868.15147136903	135399.56142486425	3758.95008728499	173938.32676554346	284411.8289914438	231325.551338435	201674.08343988247	63943.31102240409	211684.61367424883	59793.44454701215	740.2163336866554	45045.426445107296	20667.335775429747
P381-PWY	46712.63543214152	2597.3481445451116	3523.024608713569	2468.7865467218057	3092.9715156916636	0.0	4978.276286276154	0.0	11123.02329344871	0.0	7086.548667493383	26441.659569951902	4508.006718988557	0.0	3063.1221412827335	16058.037862246045	0.0	5315.825766829666	0.0	0.0	15546.619778718132	1693.5638480586601	1680.8240555800649	25301.62617403885	16062.702001591304	1789.632872428208	0.0	3365.349778803729	47646.088821318765	25544.05812408443	0.0	20636.764956192965	47183.4752980582	0.0	0.0	28954.343016536488	135060.6342106267	177350.30344793893	48329.17075394336	0.0	0.0	102840.19437912416	27772.011982377328	0.0	0.0	625.1160665925689	20280.55665181072	50112.52750987347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21238.39251304129	26949.075821176724	12812.369760229403	5887.58858304874	11885.299827984381	0.0	44963.52448701434	46932.67839000308	0.0	25181.294275993314	0.0	0.0	0.0	0.0	0.0
P4-PWY	486008.66688093875	764560.5208664743	679179.2889703241	539815.4882376392	572647.1116192313	433725.1276877744	555565.8348461441	433101.5273476221	570998.3484317185	339484.3464725503	579732.5342099691	351837.39036665665	346672.73816914496	439738.2199999309	466555.617367803	656026.4849004172	457662.62133052474	700581.1838354057	33130.413158469746	721310.3713551958	248478.0835804414	497155.6894095038	454286.3289891614	364850.3049189616	575267.7268138004	438266.81454595114	874412.0747059039	468190.7049247648	651997.7975964951	380848.30607757944	508192.95497222454	663143.3294797252	577166.192877719	869185.0345131031	301018.5051799624	589190.7645086228	439384.0259704403	396265.60262137186	149315.2928707987	468435.7322083813	603727.8692659201	501694.6993769296	535414.7196210141	390783.46423390304	526045.8646564998	603017.4333175275	402188.30432510586	585385.3415517024	734307.6411090267	1001762.8810715813	252670.93614552854	42332.16191911115	194037.88719594674	14495.313523043515	227485.2108841406	472248.93932083755	721642.420288648	513230.46302155114	485474.7141061634	284376.0716379916	631767.8297998557	361244.427577697	332968.05616336566	572385.7688257465	436802.1356705655	470811.4964447333	122818.72007710552	574764.2920930592	49561.91584111208	133742.10690405619
P42-PWY	604859.3145679104	631415.3702680505	564657.2578213611	599297.9833755069	534288.931110856	972684.1445586589	929896.7952028197	842800.5970628965	375461.90729329124	222751.99489496948	757576.6261992006	518245.25587214873	376434.85229354847	619344.4916567702	686574.5702221625	413052.7665589315	607573.310938781	562133.2492041249	202.95361600694073	802763.9980631383	441258.12769824883	465597.3938619707	563009.4665525899	772975.938970662	508358.2774545564	295305.8374166925	986895.0635924599	465721.29718119936	791146.0220430231	832851.0374224192	308068.6385852601	459075.97354937764	724138.5919316361	167700.72003066618	481564.3948491439	748153.2506119566	957432.8201067945	963694.3248628523	1250518.003412857	419773.16954052896	693032.66546269	1009678.8659036006	639085.1590668866	412538.52356615674	553143.2941592026	672985.2436868515	1277868.654037249	690640.3345656741	1200883.9528977878	1660.714079445974	1121778.4406095655	508884.2912208274	1338914.363956256	60625.59976661645	205211.11134353234	481383.8874358115	749629.314227147	594334.6785028743	691340.422259401	384876.1522419822	248535.00124490852	767315.7362146545	692581.8826224266	1105037.8969186065	796385.9133245748	531478.0817223536	130053.95589212398	51888.715636840985	226575.92467419765	189583.74221767293
P441-PWY	197536.8335416924	123029.60880942404	148297.34747466515	236046.74889875556	118795.10867543578	0.0	88477.38550253934	0.0	108194.19408665058	0.0	25404.870148419366	20076.595514732184	61506.790354568606	163496.85583995824	33113.182181939475	27019.573390321584	123145.89580059709	113483.02525791942	135.98707049926904	383988.42371241073	32156.568764965687	18762.670729076926	144982.66331231446	130248.62969437985	47594.50715042289	299.65121068312885	14185.620354530043	68456.49113849651	27783.9264714148	34644.074216099005	289489.70141348394	147003.9009576698	88131.74751301062	83981.88767902399	35701.07407877427	77810.60542811832	64524.634651977954	98928.28808592418	45424.76249731789	11897.18769054946	316175.3071248799	76829.9725265446	37408.262392851844	50329.83430425314	15493.662114772833	249158.11672859584	65167.64228902752	30895.407127404367	226581.9836672995	878.5883217052425	84239.64382896533	313.00821354311495	53454.97017137219	801.3935899591531	1106.5697052792084	143161.66530037424	82848.76394677303	59962.60414102792	72085.66897636	14656.830800163254	32007.76489386959	66608.1708836199	61641.38853655396	447788.0384070079	197411.6085411856	501148.11449144816	46.20407996162542	302.03550570157245	46086.09575957538	60460.05554282741
P461-PWY	16238.540688685174	53238.42233639218	36327.03738580075	143946.8340102969	46951.372792616	0.0	16315.688928595255	0.0	16356.009767539808	0.0	6252.859833368016	45167.48170390282	3368.9852713478135	14693.705624958628	14161.174275821726	4437.18038484389	116802.74644229311	10519.211077425984	57.99710573308978	1733.0005404898714	158942.69024160603	5765.463229951628	31548.82747970043	13540.435163318289	6814.878738163378	183.97815685425152	5507.077219728932	8890.396693917997	300495.22749846947	63301.80843701625	197650.6693982505	127042.67045926799	104869.2073122079	17824.48448114616	4754.374555934817	71476.71712626283	72559.40091657267	41.99920815856949	943.6441831289759	4689.354081195852	525.9040244275724	79344.85690553694	197.9836273745712	0.0	7038.530494733001	138346.84335395356	39830.47695251199	0.0	247234.052487699	647.7953116070504	48089.794351675104	71.99519305271494	49763.67962520792	75.99788407663262	173.99025541554894	15603.259492015295	32568.217725048595	6892.57920288368	8300.479391855908	56179.16406947974	2970.5047498309837	3592.1816069635433	6451.011776182476	441381.11590665247	61830.24956963034	0.0	21.748428833324642	446.9668432563125	0.0	0.0
P562-PWY	54309.00096040104	240135.97020855444	217110.0947536392	280182.8966962274	220686.73110958445	0.0	55407.76271978959	0.0	62395.650714281655	0.0	227398.03500653896	34606.32358816671	45156.03502074311	303050.9037045704	374556.054305811	43523.51771366296	57350.737656956626	49689.629123552695	37.090909090909086	244522.38786359163	122827.84281586544	33563.742433380605	142772.40276440344	11482.285214821308	3169.5932085391523	113.8623853211009	21167.057047792612	9503.005736344294	504694.363439962	48473.73066173968	118294.9090909091	99045.84906272725	52461.20656608356	58926.54924983692	10563.427572066734	18663.39354559594	12953.021151233706	11006.573577578129	11041.945278345926	23802.508472062585	2154.3684483255447	84872.95869388539	3567.9045773380462	0.0	39999.02434511734	93686.637753803	100764.25495751665	1180.607032078384	373500.09776381555	211.81672177609823	860670.7437923966	45.32110091743119	954049.0909090909	916.3636363636363	1202.2388498611338	76683.00078370732	30970.125366632157	8061.898824241509	21691.173606642962	63030.60416482704	5237.892242165244	2981.6387583640403	3988.0900922325	608181.8181818181	52848.36154018631	0.0	2345.454545454545	110434.5751864777	0.0	0.0
P621-PWY	40875.99758748074	236345.7050995326	221777.56066787837	87767.73644100345	135121.43005167757	0.0	44437.47849269826	0.0	87191.44497742662	0.0	504.7839682889232	2899.0847427920426	394.5991567212177	0.0	191.31581291759468	2289.825788346849	1027.791007718465	53201.99538719258	3.9999599511403914	6299.185353738492	2021.9604079184162	101.82271751354668	97.86905183932808	3044.3628443607254	33653.65258029726	236.59073493556252	721776.7858812257	32188.3234370898	2055.4107026523966	3530.576169894883	11128.115640985894	390680.6196124189	139304.42688031227	16679.693094629154	575.2188405314508	208554.4019364184	66439.05138409522	40842.75994805084	20857.045601234742	0.0	23822.634061640863	49488.91516886287	163853.46377823863	0.0	190298.87299771165	3319.286075987635	2934.187256176853	178745.81642987163	0.0	271.37407656145064	2014.2539192127244	7.851851851851852	1220.8352165725048	509.41698546289217	1382.0862462874115	0.0	4335.6747252747255	29562.083766380954	16760.395752843593	1561.669296288148	9542.717896623843	7148.572434792179	7906.012602275933	0.0	2928.166466079686	0.0	7694.648190765313	0.0	0.0	0.0
PANTO-PWY	696848.3509176844	847022.4418017353	766438.8362570074	541976.545722692	583866.6154598888	666758.190558074	839709.9187145531	652800.0	768904.4393903592	603886.2135006106	492324.0133237542	442026.83957071666	672687.0934826504	294970.64368367393	325655.8251849649	796390.6582093836	530957.7843978236	898503.0561934651	625961.6819708375	627397.7554990991	439889.1608866903	697840.267842169	397124.16398587445	603092.4764105681	635243.7410414452	559449.801804691	1474326.2737448975	555567.9234697378	755618.3289159175	641295.9359846273	941787.2710655414	957082.7516058804	825805.4872777616	891771.9782378748	412041.6450765608	927276.3765362152	776071.8311465337	798143.4838620241	981981.1308634132	232961.5100137736	799866.6510711609	800904.5378348139	1209803.0426438558	924422.3296148322	1052603.94147245	634206.9600904146	905477.7356028291	1173031.1230094135	625433.0929228574	970711.8299065129	178235.21106408854	549339.5618687344	83663.19908308864	955620.2882128912	986554.7844481443	551928.9582429259	744197.5350184402	713224.1383709433	734555.4254588357	366004.5908288358	472490.4218327369	729110.9938096098	647490.7344986681	281376.66338742204	630257.1253034226	523593.6989713579	247020.289250711	755473.1555901155	165344.66871434837	206558.44071467244
PANTOSYN-PWY	682496.1893683699	801757.544104951	723851.0952284192	549857.7158372042	572854.2578554575	659127.7163190526	836836.1986896395	633195.3087584657	741577.682366447	554974.9274138975	499405.6064447884	501038.334531545	683219.6906725412	316125.85783495	364142.8788371274	754368.3072225	559792.763830685	850211.9776011894	551503.5689061059	699853.2433226549	483199.0752159101	680016.6908169591	432138.39368803106	656068.8798255002	627347.5120333602	558707.0683569782	1131794.2165949186	547779.9356940319	735905.7465345815	648927.7667787084	924045.0335127321	720022.8124411104	761028.9140385201	839815.7433772251	383611.2440052824	761635.740302145	752434.9207964112	739238.2577445775	932063.7506871201	278228.14777196286	801344.9096888519	745884.2949141881	1021806.3946008264	893739.34354403	912374.2236393892	562497.6027251414	855182.1109186175	990614.4537131737	692984.6128983616	899904.453085116	222475.48713243345	542512.2638417493	121680.71903806273	892802.9715739832	938887.3189282404	579583.1835031083	733271.8969529205	703270.3606781564	730564.5220428684	364483.8204301789	475021.70699716854	647701.9160738898	590205.5163022749	358386.16545934044	654246.2041035282	601737.806449135	228982.75631857078	740925.2937072379	164667.89741926204	209643.1230073865
PENTOSE-P-PWY	341658.84900541743	788650.8780620826	709323.9701841741	611562.29475016	603854.2728348521	565814.9009766605	373019.60985475185	532538.2229023438	539075.0507848134	316711.2341048528	581228.940766569	461011.25581129873	595886.6954855827	489766.3095252255	545123.083027502	424939.48514549935	592575.2005630466	763383.6758618739	377.08460565383587	472586.48178876285	351121.5966758639	234529.12960253024	388017.470205335	523750.9031389999	307386.0905739262	11582.576266024891	987083.2277495037	185558.37582087168	642432.3894309589	336456.9638449221	480339.27430433076	761646.6592264163	547975.2584494979	263814.13052668073	146182.56099246832	723031.915489907	329555.4989508346	691444.4788035664	558492.0001900208	81689.1011926899	257832.66150848658	785816.6592973445	443012.4642557698	180797.11269749157	488672.2325442824	480551.002648172	862553.4498946203	434800.1738579184	972010.8710259575	3189.2379878062325	887321.289790912	3117.153473791359	1176242.1647639016	5105.764454357464	7982.611782562249	248596.7477387016	340064.4821930033	142823.05930165353	172672.57852475817	230477.8646762015	76365.87935734019	157457.92721399618	126014.48263531912	1199714.8199392636	539175.9708099061	895009.6643535851	111662.8189565837	495148.57763993344	116428.0764374823	135808.83895477114
PEPTIDOGLYCANSYN-PWY	742491.5865608299	827283.7280367855	749026.0285591749	643115.6735870845	621317.3250256991	699832.3767629009	891754.9513857277	617366.3831160342	743564.7448705961	538635.6175943475	763402.8813444393	741241.8840582052	743114.3986267322	603865.5224627124	616917.9112778456	852273.6585316702	575931.090345996	842559.4385460889	516721.2927313424	951698.5642064053	597354.9483135687	729181.4318788291	552208.7452506002	805061.0080104662	688057.4456150704	585998.2924657541	1010418.8918019885	622615.283996589	788639.8419326951	719082.3727674958	960638.4715383319	677764.3682385142	770386.4800533706	848590.8115720503	443212.8213381842	818768.5179888012	794465.5227115361	754208.0870837069	903338.3127825878	892030.0267401781	948777.4306696764	756277.5931397324	960678.0810088939	943967.4332633709	869557.548908253	717715.1893623825	860137.7153968762	928619.8379670166	889235.9859693466	991462.8475949793	925550.8802801375	568933.9720380375	976608.8488331101	976883.8633891268	994493.3688123717	655702.5054240096	792966.144295531	769139.0708693066	792181.4715300949	395602.0195135344	725165.9700833051	761140.801080587	691382.6428818094	919081.1063748283	785104.5940333	905624.1472985208	220530.17242952107	738772.367752227	176914.73474333112	246760.28435356848
PHOSLIPSYN-PWY	924487.3997326812	963467.8134854317	857215.5981456608	762044.3847122373	727087.5128260435	882068.6530918702	1075515.5367240945	816913.4252921232	908171.6980390432	670136.722949988	881909.596470248	835213.0311490136	880749.8939018971	573870.2032341539	675689.8871985481	1015091.481421015	677843.1643590784	1116274.6713157229	607331.4400089735	1141841.001249761	680796.1463440863	912072.1122809737	671511.5213733418	831369.2520853016	875112.3652452795	763643.2673393086	1276164.2690560685	819595.0295715475	904915.838519389	884847.8729518455	1131059.5312084728	789290.5433144518	948502.4135094049	1044037.7287406783	509915.94536982017	1085898.8082744584	976846.750281303	943536.8170922163	1158321.2085365057	1009686.6010935566	1189554.3604196073	932424.8385617002	1224093.1965879677	1205684.7383314034	1055163.983533465	897107.6345530604	1125989.5524417078	1230511.4807010742	964246.0143453563	1213402.025729503	494672.4613291908	684243.710032867	148865.84140776613	1321154.9381498622	1356973.8870519353	787536.5602969025	969595.6150100197	970744.3985093839	1009516.1486960347	454016.3997496571	900558.7650831206	1123186.9503762934	996611.5923403747	744523.6149404963	944744.1183649108	931360.8033484863	299387.38479770377	937212.8769696604	216656.02190793294	289258.72516488016
